LocationID,Category,AADT,AADT_Year,Latitude,Longitude
26000127,CC,281,2019,35.33586,-86.040128
26000128,CC,6122,2019,35.163798,-86.041898
26000129,CC,1094,2019,35.180262,-86.101432
26000130,CC,1259,2019,35.185097,-86.109373
26000131,CC,2674,2019,35.18555,-86.115396
26000132,CC,2182,2019,35.194207,-86.1074
26000133,CC,925,2019,35.21148,-86.076618
26000134,CC,1420,2019,35.235545,-86.054256
26000135,CC,744,2019,35.26496,-85.998312
26000136,CC,132,2019,35.054302,-86.21319
26000137,CC,5830,2019,35.214384,-86.10067
26000138,CC,2575,2019,35.201975,-86.106524
26000139,CC,1153,2019,35.191263,-86.106895
26000140,CC,7155,2019,35.167816,-86.122542
26000141,CC,541,2019,35.325581,-86.2267
26000143,CC,542,2019,35.159067,-86.140103
26000144,CC,7936,2019,35.147613,-86.162659
26000145,CC,2909,2019,35.19555,-86.076368
26000146,CC,4334,2019,35.184299,-86.141993
26000147,CC,5107,2019,35.168573,-86.130177
27000001,CC,134,2019,36.185992,-89.134119
27000004,CC,266,2019,36.195954,-89.03183
27000006,CC,410,2019,36.191724,-88.959134
27000007,CC,451,2019,36.180746,-88.956839
27000009,CC,203,2019,36.156181,-89.1354
27000010,CC,281,2019,36.159638,-89.110844
27000011,CC,155,2019,36.144512,-89.070712
27000012,CC,450,2019,36.139233,-89.049566
27000014,CC,1139,2019,36.148973,-88.993934
27000015,CC,503,2019,36.13755,-88.967171
27000016,CC,139,2019,36.139621,-88.925677
27000017,CC,238,2019,36.111069,-88.856937
27000018,CC,188,2019,36.105646,-88.860123
27000019,CC,250,2019,36.112858,-88.906965
27000020,CC,1535,2019,36.128349,-88.978088
27000021,CC,1310,2019,36.125664,-89.000785
27000022,CC,562,2019,36.124346,-89.023911
27000024,CC,487,2019,36.116576,-89.11698
27000025,CC,1971,2019,36.105339,-89.135522
27000026,CC,1653,2019,36.097208,-89.112705
27000027,CC,504,2019,36.086105,-89.116749
27000028,CC,178,2019,36.075919,-89.123265
27000030,CC,532,2019,36.061516,-89.00392
27000031,CC,1583,2019,36.088994,-89.002654
27000032,CC,506,2019,36.072615,-88.973759
27000034,CC,395,2019,36.078116,-88.837542
27000035,CC,2622,2019,36.07427,-88.826353
27000036,CC,1204,2019,36.063901,-88.816256
27000037,CC,128,2019,36.08185,-88.797468
27000038,CC,1116,2019,36.081328,-88.785484
27000039,CC,353,2019,36.087079,-88.760965
27000040,CC,400,2019,36.070568,-88.729178
27000041,CC,625,2019,36.047959,-88.885711
27000042,CC,434,2019,36.023994,-88.902445
27000043,CC,350,2019,36.049852,-89.103571
27000045,CC,558,2019,36.001024,-89.118948
27000046,CC,1702,2019,35.996978,-89.124103
27000047,CC,668,2019,35.98708,-89.119337
27000049,CC,266,2019,35.981862,-88.978991
27000050,CC,589,2019,35.97753,-88.976663
27000051,CC,2009,2019,35.980956,-88.951211
27000052,CC,1880,2019,35.999642,-88.94323
27000053,CC,3108,2019,36.00452,-88.926861
27000054,CC,4533,2019,35.980172,-88.92271
27000056,CC,2144,2019,35.968768,-88.927464
27000057,CC,4036,2019,35.960883,-88.941197
27000058,CC,1895,2019,35.957418,-88.959935
27000059,CC,2777,2019,35.962812,-88.965826
27000061,CC,1295,2019,35.976118,-88.788791
27000062,CC,1057,2019,35.975407,-88.779139
27000063,CC,760,2019,35.975191,-88.747083
27000066,CC,8320,2019,35.927135,-88.739076
27000067,CC,1420,2019,35.938164,-88.739885
27000068,CC,1222,2019,35.937954,-88.749228
27000069,CC,1708,2019,35.938272,-88.758091
27000070,CC,9027,2019,35.938217,-88.764716
27000071,CC,3879,2019,35.931282,-88.775849
27000072,CC,3414,2019,35.914247,-88.752296
27000074,CC,604,2019,35.951288,-88.839106
27000076,CC,266,2019,35.967399,-89.126778
27000078,CC,178,2019,35.921231,-89.061991
27000079,CC,500,2019,35.917264,-89.014358
27000080,CC,1235,2019,35.907387,-89.015898
27000081,CC,403,2019,35.894353,-88.969106
27000082,CC,564,2019,35.892939,-88.956006
27000083,CC,1969,2019,35.885579,-88.846768
27000084,CC,1195,2019,35.863487,-88.848415
27000085,CC,19942,2019,35.89123,-88.748787
27000086,CC,2380,2019,35.880427,-88.752407
27000087,CC,1746,2019,35.792244,-88.737222
27000088,CC,2477,2019,35.805554,-88.764996
27000089,CC,1086,2019,35.80998,-88.769927
27000090,CC,15165,2019,35.795235,-88.785494
27000091,CC,2862,2019,35.801817,-88.779638
27000093,CC,1027,2019,35.808758,-88.828176
27000095,CC,2411,2019,35.82002,-88.892694
27000097,CC,1542,2019,35.813367,-88.913272
27000098,CC,1758,2019,35.815793,-88.931048
27000099,CC,495,2019,35.825929,-88.933159
27000101,CC,582,2019,35.841923,-88.937423
27000102,CC,112,2019,35.877629,-88.967526
27000104,CC,406,2019,35.880771,-89.046601
27000105,CC,1215,2019,35.864437,-89.054078
27000107,CC,724,2019,36.102948,-88.831751
27000108,CC,6563,2019,35.843837,-88.883691
27000109,CC,6441,2019,35.941522,-88.93912
27000110,CC,12575,2019,35.975027,-88.929686
27000111,CC,10836,2019,35.98388,-88.930343
27000112,CC,3256,2019,36.010269,-88.952551
27000113,CC,6765,2019,36.00581,-88.936325
27000114,CC,822,2019,36.128095,-88.95672
27000115,CC,2750,2019,35.988556,-88.940382
27000116,CC,3077,2019,35.980478,-88.935097
27000117,CC,814,2019,35.978796,-88.938578
27000118,CC,19827,2019,35.915519,-88.75345
27000119,CC,15671,2019,35.917985,-88.755957
27000120,CC,2857,2019,35.905857,-88.760025
27000121,CC,6493,2019,35.831388,-88.901418
27000124,CC,5211,2019,35.819599,-88.910931
27000125,CC,7058,2019,35.829301,-88.915483
27000126,CC,3050,2019,35.820064,-88.920869
27000127,CC,2027,2019,35.823699,-88.919459
27000128,CC,3428,2019,35.822005,-88.916026
27000129,CC,16366,2019,35.836803,-88.904966
27000131,CC,859,2019,36.059963,-88.966374
27000132,CC,3477,2019,36.197865,-89.009551
27000133,CC,9070,2019,35.8663,-88.922313
27000134,CC,11810,2019,35.829268,-88.886966
27000135,CC,2520,2019,35.820617,-88.885938
27000136,CC,11130,2019,35.816722,-88.891136
27000139,CC,3122,2019,35.823346,-88.910657
27000140,CC,382,2019,35.794304,-88.763003
27000141,CC,1974,2019,35.852011,-88.864542
27000142,CC,134,2019,35.955425,-88.992984
27000143,CC,203,2019,36.026968,-88.76927
27000144,CC,2162,2019,35.902767,-88.763132
27000145,CC,1232,2019,35.82514,-88.912527
27000146,CC,1151,2019,35.827815,-88.898416
27000147,CC,551,2019,35.816693,-88.911178
27000148,CC,414,2019,35.827048,-88.90756
27000149,CC,987,2019,35.897827,-88.828402
27000150,CC,5279,2019,35.914718,-88.756328
27000151,CC,1668,2019,35.940424,-88.760871
27000154,CC,2079,2019,35.854914,-88.833024
27000155,CC,1240,2019,35.911045,-88.858525
27000156,CC,869,2019,36.05259,-88.931447
27000157,CC,1544,2019,36.202087,-89.018937
27000158,CC,3892,2019,35.82116,-88.907629
27000159,CC,2769,2019,35.941815,-88.828695
27000161,CC,594,2019,35.881865,-88.780711
27000162,CC,784,2019,35.882772,-88.886817
27000163,CC,5960,2019,35.83733,-88.923423
27000164,CC,4316,2019,35.82647,-88.935773
27000165,CC,2255,2019,35.8178,-88.934689
27000166,CC,2949,2019,35.811311,-88.895698
27000167,CC,7178,2019,35.965848,-88.933126
27000168,CC,1953,2019,35.826292,-88.93873
27000170,CC,823,2019,35.830761,-88.922068
27000171,CC,1240,2019,35.827848,-88.917668
27000172,CC,301,2019,36.063207,-88.739648
27000173,CC,5883,2019,35.999007,-88.794119
27000174,CC,393,2019,36.023057,-88.972048
27000175,CC,10015,2019,35.935124,-88.940267
27000176,CC,891,2019,35.970311,-88.751945
27000178,CC,145,2019,35.965158,-89.104265
27000180,CC,4897,2019,35.965502,-88.95024
27000181,CC,2321,2019,35.97395,-88.941885
27000182,CC,3536,2019,35.903829,-88.757081
27000183,CC,2237,2019,35.913981,-88.754224
27000184,CC,2483,2019,35.912611,-88.75575
27000185,CC,2327,2019,35.915462,-88.758575
27000186,CC,1096,2019,35.920847,-88.766492
27000187,CC,1320,2019,35.922961,-88.759678
27000188,CC,7335,2019,35.921027,-88.760232
27000189,CC,11663,2019,35.921577,-88.75959
27000190,CC,2323,2019,35.916915,-88.75602
27000191,CC,1093,2019,35.920253,-88.754936
27000192,CC,2168,2019,35.919595,-88.753147
27000193,CC,587,2019,35.920199,-88.751112
27000195,CC,407,2019,35.817246,-88.900745
27000196,CC,663,2019,35.82051,-88.900583
27000197,CC,677,2019,35.818054,-88.910249
27000198,CC,1937,2019,35.817856,-88.913156
27000199,CC,257,2019,35.818869,-88.913987
27000200,CC,66,2019,35.818072,-88.915778
27000201,CC,121,2019,35.818075,-88.917118
27000203,CC,183,2019,35.818944,-88.92258
27000204,CC,1073,2019,35.819766,-88.926466
27000205,CC,876,2019,35.822601,-88.931327
27000206,CC,281,2019,35.824524,-88.928095
27000207,CC,770,2019,35.821078,-88.923338
27000209,CC,821,2019,35.821876,-88.918752
27000210,CC,468,2019,35.821782,-88.917046
27000211,CC,233,2019,35.821357,-88.914303
27000213,CC,899,2019,35.821667,-88.912822
27000214,CC,336,2019,35.821307,-88.910063
27000216,CC,1825,2019,35.826502,-88.908772
27000217,CC,236,2019,35.827096,-88.909456
27000218,CC,442,2019,35.830491,-88.904659
27000219,CC,600,2019,35.841181,-88.899058
27000220,CC,955,2019,35.842937,-88.911568
27000221,CC,1070,2019,35.834306,-88.908262
27000222,CC,621,2019,35.831863,-88.909882
27000223,CC,924,2019,35.831876,-88.93117
27000224,CC,13358,2019,35.811231,-88.77863
27000225,CC,791,2019,35.919883,-88.767658
27000226,CC,334,2019,35.918273,-88.76394
27000227,CC,512,2019,35.908867,-88.771965
27000228,CC,494,2019,35.894927,-88.752507
27000229,CC,2110,2019,35.835174,-88.886029
27000230,CC,1310,2019,35.82705,-88.913764
27000231,CC,949,2019,35.813747,-88.895269
27000232,CC,5094,2019,36.059432,-88.821354
27000233,CC,5803,2019,36.083452,-88.820025
27000234,CC,1569,2019,35.833375,-88.782851
27000235,CC,3382,2019,35.893136,-88.80584
27000236,CC,646,2019,35.899521,-88.802465
27000237,CC,179,2019,35.962118,-88.733303
27000238,CC,137,2019,36.042403,-88.835425
27000239,CC,1487,2019,36.085052,-88.812466
27000240,CC,400,2019,35.899296,-88.895636
27000241,CC,923,2019,35.859981,-88.895323
27000242,CC,1923,2019,35.993267,-89.078087
27000243,CC,1367,2019,35.922511,-88.735299
27000244,CC,685,2019,35.919194,-88.756063
27000245,CC,1044,2019,35.92226,-88.760955
27000246,CC,206,2019,35.919187,-88.772754
27000247,CC,2195,2019,35.980948,-88.941269
27000248,CC,2377,2019,35.98114,-88.942136
27000249,CC,697,2019,35.995943,-88.935443
27000250,CC,167,2019,35.817751,-88.927212
27000251,CC,515,2019,35.820665,-88.934151
27000252,CC,3894,2019,35.865707,-88.855678
27000253,CC,3351,2019,36.072171,-88.997592
27000254,CC,22037,2019,35.910124,-88.752769
27000255,CC,933,2019,35.831586,-88.910763
27000256,CC,1919,2019,35.969842,-88.965631
27000257,CC,1284,2019,35.937305,-88.948419
27000258,CC,4518,2019,36.041948,-88.982287
27000259,CC,3378,2019,36.093081,-89.005173
27000260,CC,4535,2019,36.008928,-88.959908
27000261,CC,2135,2019,35.990448,-88.979434
27000262,CC,3015,2019,36.144394,-88.997892
27000263,CC,1004,2019,35.981606,-88.941468
28000001,CC,700,2019,35.41793,-87.106687
28000002,CC,694,2019,35.374319,-87.153439
28000003,CC,1218,2019,35.356989,-87.144821
28000005,CC,4263,2019,35.367967,-87.034828
28000007,CC,612,2019,35.379459,-87.045709
28000008,CC,3461,2019,35.384032,-87.024703
28000009,CC,1980,2019,35.374515,-87.019172
28000010,CC,211,2019,35.385273,-86.999026
28000011,CC,1326,2019,35.377718,-86.986813
28000012,CC,353,2019,35.388955,-86.949711
28000014,CC,4672,2019,35.30201,-86.888109
28000015,CC,420,2019,35.292773,-86.890513
28000016,CC,270,2019,35.280282,-86.902092
28000017,CC,3969,2019,35.279127,-86.913688
28000018,CC,710,2019,35.30062,-86.922884
28000019,CC,312,2019,35.306218,-86.955889
28000020,CC,1054,2019,35.328088,-87.01715
28000025,CC,194,2019,35.275544,-87.203299
28000026,CC,792,2019,35.23999,-87.156674
28000028,CC,2246,2019,35.221793,-87.082725
28000029,CC,787,2019,35.241376,-87.03704
28000030,CC,591,2019,35.254367,-86.96479
28000031,CC,239,2019,35.231517,-86.905099
28000032,CC,210,2019,35.229943,-86.879404
28000033,CC,111,2019,35.247012,-86.836086
28000035,CC,5868,2019,35.191388,-86.86362
28000036,CC,4071,2019,35.192526,-87.008664
28000037,CC,3664,2019,35.185751,-87.030554
28000038,CC,7567,2019,35.182381,-87.050183
28000039,CC,4267,2019,35.207233,-87.016344
28000040,CC,3704,2019,35.2143,-87.028853
28000041,CC,14050,2019,35.202144,-87.054868
28000042,CC,4021,2019,35.167915,-87.051419
28000043,CC,6083,2019,35.168012,-87.063162
28000044,CC,1343,2019,35.138707,-87.119604
28000045,CC,623,2019,35.133736,-86.995572
28000046,CC,4122,2019,35.137011,-86.987143
28000048,CC,116,2019,35.136478,-86.888912
28000049,CC,328,2019,35.114578,-86.863469
28000050,CC,358,2019,35.097773,-86.851988
28000051,CC,486,2019,35.100029,-87.008607
28000053,CC,1384,2019,35.046115,-87.047794
28000056,CC,3317,2019,35.060771,-87.154575
28000057,CC,209,2019,35.05549,-87.169037
28000058,CC,1158,2019,35.048704,-87.156414
28000059,CC,1530,2019,35.001515,-87.210869
28000061,CC,622,2019,35.000936,-87.126438
28000063,CC,233,2019,35.020633,-86.993906
28000064,CC,1431,2019,35.075554,-86.889662
28000065,CC,5231,2019,35.064063,-86.899414
28000066,CC,425,2019,35.060978,-86.883263
28000067,CC,1143,2019,35.050483,-86.903743
28000068,EDL,20238,2019,35.000228,-86.877506
28000069,CC,5960,2019,35.001042,-86.865943
28000070,CC,191,2019,35.277016,-87.049247
28000072,CC,1191,2019,35.000291,-87.046159
28000073,CC,1456,2019,35.319377,-87.1043
28000074,CC,5048,2019,35.029247,-86.883012
28000075,CC,920,2019,35.011946,-86.883729
28000076,CC,3911,2019,35.233586,-87.052613
28000077,CC,8788,2019,35.208215,-87.062274
28000078,CC,21987,2019,35.172472,-86.877878
28000079,CC,27075,2019,35.210584,-86.879245
28000080,CC,21658,2019,35.037824,-86.87902
28000081,CC,234,2019,35.077182,-87.060566
28000083,CC,9396,2019,35.203727,-87.029052
28000084,CC,5919,2019,35.194502,-86.877489
28000085,CC,1016,2019,35.374268,-86.925565
28000086,CC,260,2019,35.020428,-87.049107
28000087,CC,1144,2019,35.023375,-86.878957
28000089,CC,439,2019,35.182558,-87.134152
28000090,CC,466,2019,35.34178,-87.165274
28000091,CC,709,2019,35.331254,-87.056231
28000092,CC,1711,2019,35.196322,-87.021824
28000093,CC,1725,2019,35.196975,-87.007563
28000094,CC,339,2019,35.327604,-87.14078
28000095,CC,391,2019,35.331273,-87.162569
28000096,CC,583,2019,35.225085,-87.114079
28000098,CC,430,2019,35.0532,-86.965299
28000099,CC,2479,2019,35.211677,-87.048107
28000100,CC,73,2019,35.206762,-87.029022
28000101,CC,38,2019,35.205307,-87.035375
28000102,CC,795,2019,35.189553,-87.019526
28000103,CC,1322,2019,35.187231,-87.030045
28000104,CC,912,2019,35.08719,-86.873525
28000105,CC,513,2019,35.034623,-86.977735
28000106,CC,574,2019,35.197417,-87.023149
28000107,CC,1793,2019,35.198962,-87.026223
28000108,CC,3039,2019,35.203813,-87.039291
28000109,CC,2153,2019,35.203039,-87.041775
28000110,EDL,10354,2019,35.211175,-87.079626
28000111,CC,5594,2019,35.142626,-87.102287
28000112,CC,2340,2019,35.130456,-87.045361
28000113,CC,4375,2019,35.14558,-86.999104
28000115,CC,13558,2019,35.199016,-87.038915
28000116,CC,10510,2019,35.196559,-87.041108
28000117,CC,4516,2019,35.195268,-87.032764
28000118,CC,9908,2019,35.196557,-87.031126
28000119,CC,275,2019,35.072292,-86.849493
28000120,CC,198,2019,34.99867,-86.935749
28000121,CC,265,2019,35.023248,-87.063401
28000122,CC,148,2019,35.029194,-87.17261
28000123,CC,156,2019,35.0648,-87.16653
28000124,CC,325,2019,35.071749,-87.16196
28000125,CC,110,2019,35.061486,-87.091206
28000126,CC,406,2019,35.142682,-86.986368
28000127,CC,1243,2019,35.128907,-87.108993
28000128,CC,1659,2019,35.137954,-87.106645
28000130,CC,255,2019,35.204026,-87.157309
28000131,CC,400,2019,35.206422,-87.110989
28000132,CC,130,2019,35.249405,-87.178294
28000133,CC,319,2019,35.327041,-87.191634
28000135,CC,275,2019,35.364418,-87.007613
28000136,CC,630,2019,35.198889,-86.975485
28000137,CC,1055,2019,35.185374,-87.048576
28000138,CC,1808,2019,35.19295,-87.05531
28000139,CC,1991,2019,35.211615,-87.059174
28000140,CC,3265,2019,35.217711,-87.058049
28000141,CC,96,2019,35.19761,-87.04187
28000142,CC,3389,2019,35.195542,-87.035697
28000143,CC,1437,2019,35.195457,-87.030521
28000144,CC,710,2019,35.192193,-87.029246
28000145,CC,1138,2019,35.191368,-87.022542
28000146,CC,656,2019,35.197756,-87.029049
28000147,CC,6318,2019,35.198844,-87.031063
28000148,CC,3918,2019,35.198346,-87.032225
28000149,CC,4320,2019,35.199377,-87.033262
28000150,CC,1133,2019,35.200108,-87.03446
28000151,CC,527,2019,35.200121,-87.036844
28000152,CC,288,2019,35.203406,-87.036255
28000153,CC,2580,2019,35.200856,-87.03297
28000154,CC,594,2019,35.203168,-87.032554
28000155,CC,383,2019,35.204647,-87.030667
28000156,CC,9852,2019,35.199929,-87.063579
28000157,CC,8847,2019,35.178647,-87.060577
28000158,CC,8259,2019,35.166665,-87.035094
28000159,CC,4720,2019,35.175091,-86.998871
28000160,CC,5955,2019,35.187708,-86.851232
28000162,CC,56,2019,35.013414,-87.158892
28000163,CC,470,2019,35.191805,-87.016788
28000164,CC,888,2019,35.193169,-87.025236
28000165,CC,963,2019,35.196389,-87.033152
28000166,CC,586,2019,35.197044,-87.034316
28000167,CC,1260,2019,35.200056,-87.038372
28000169,CC,1306,2019,35.207933,-87.04218
28000170,CC,2590,2019,35.201573,-87.031235
28000171,CC,656,2019,35.201901,-87.028471
28000172,CC,727,2019,35.204,-87.026296
28000173,CC,1388,2019,35.205418,-87.041158
29000001,CC,628,2019,36.397121,-83.319038
29000003,CC,195,2019,36.406639,-83.377418
29000004,CC,1085,2019,36.364907,-83.405432
29000005,CC,137,2019,36.355507,-83.413695
29000006,CC,1290,2019,36.352857,-83.441001
29000007,CC,263,2019,36.361784,-83.427007
29000008,CC,8424,2019,36.378111,-83.446186
29000009,CC,264,2019,36.354681,-83.506378
29000010,CC,1150,2019,36.321389,-83.526147
29000011,CC,1544,2019,36.286103,-83.603815
29000012,CC,1080,2019,36.301686,-83.596034
29000013,CC,156,2019,36.321935,-83.606705
29000015,CC,429,2019,36.275657,-83.679483
29000017,CC,401,2019,36.253716,-83.652706
29000018,CC,11626,2019,36.144076,-83.712961
29000019,CC,1226,2019,36.1556,-83.709629
29000020,CC,7143,2019,36.157647,-83.701614
29000021,CC,2518,2019,36.152507,-83.698992
29000022,CC,997,2019,36.182016,-83.676193
29000024,CC,231,2019,36.187701,-83.593938
29000025,CC,1086,2019,36.200142,-83.579002
29000026,CC,5754,2019,36.240772,-83.609904
29000027,CC,1734,2019,36.240398,-83.601064
29000028,CC,652,2019,36.226201,-83.556369
29000029,CC,837,2019,36.249156,-83.517525
29000031,CC,5608,2019,36.277719,-83.528891
29000032,CC,315,2019,36.283894,-83.535163
29000033,CC,7007,2019,36.286538,-83.500306
29000034,CC,735,2019,36.282288,-83.477419
29000035,CC,575,2019,36.252907,-83.459178
29000036,CC,1400,2019,36.188337,-83.511722
29000038,CC,2556,2019,36.182553,-83.488519
29000039,CC,1786,2019,36.231818,-83.447348
29000040,CC,228,2019,36.302426,-83.456748
29000042,CC,1937,2019,36.270462,-83.397177
29000043,CC,821,2019,36.305215,-83.40788
29000044,CC,2320,2019,36.283704,-83.372216
29000045,CC,405,2019,36.335665,-83.379096
29000047,CC,9583,2019,36.347317,-83.336216
29000048,CC,14082,2019,36.344275,-83.326196
29000049,CC,4981,2019,36.311549,-83.300971
29000050,CC,24593,2019,36.304127,-83.291842
29000051,CC,455,2019,36.34112,-83.296386
29000052,CC,16828,2019,36.33138,-83.282281
29000053,CC,12522,2019,36.343474,-83.26995
29000055,CC,5321,2019,36.333132,-83.361198
29000057,CC,6033,2019,36.299281,-83.473929
29000058,CC,310,2019,36.331206,-83.562157
29000059,CC,258,2019,36.203358,-83.482058
29000060,CC,1202,2019,36.177119,-83.594072
29000061,CC,199,2019,36.263017,-83.676683
29000062,CC,1521,2019,36.241246,-83.686683
29000063,CC,10048,2019,36.347005,-83.425143
29000064,CC,71,2019,36.251657,-83.683258
29000065,CC,879,2019,36.297935,-83.274425
29000066,CC,42,2019,36.342753,-83.509318
29000067,CC,53,2019,36.393863,-83.38201
29000068,CC,67,2019,36.403922,-83.351153
29000069,CC,3011,2019,36.15748,-83.724215
30000001,CC,660,2019,36.406741,-82.660382
30000004,CC,228,2019,36.340528,-82.734195
30000005,CC,179,2019,36.326434,-82.788239
30000006,CC,1259,2019,36.339977,-82.820111
30000007,CC,1071,2019,36.327638,-82.833829
30000008,CC,1046,2019,36.326964,-82.846715
30000009,CC,977,2019,36.35071,-82.840383
30000013,CC,732,2019,36.291004,-82.932547
30000014,CC,1257,2019,36.29531,-82.941126
30000015,CC,461,2019,36.296808,-82.954742
30000016,CC,463,2019,36.245413,-83.007944
30000018,CC,19805,2019,36.222941,-83.034114
30000019,CC,1450,2019,36.210268,-83.034924
30000020,CC,16155,2019,36.210502,-83.015235
30000021,CC,1421,2019,36.236752,-83.022116
30000023,CC,1042,2019,36.212194,-82.950542
30000024,CC,4495,2019,36.1919,-82.936687
30000025,CC,794,2019,36.227983,-82.924683
30000026,CC,1035,2019,36.243219,-82.916059
30000027,CC,1624,2019,36.196195,-82.881734
30000028,CC,972,2019,36.259953,-82.830075
30000030,CC,733,2019,36.256546,-82.813305
30000031,CC,454,2019,36.27793,-82.759313
30000032,CC,3094,2019,36.28785,-82.73983
30000033,CC,769,2019,36.313441,-82.737025
30000034,CC,315,2019,36.285645,-82.669126
30000038,CC,2579,2019,36.268899,-82.732397
30000039,CC,2550,2019,36.260383,-82.730584
30000040,CC,803,2019,36.2405,-82.689098
30000043,CC,1394,2019,36.208566,-82.686954
30000045,CC,20774,2019,36.182244,-82.746831
30000046,CC,38496,2019,36.178977,-82.777024
30000048,CC,2548,2019,36.184629,-82.812917
30000049,CC,6918,2019,36.180336,-82.835743
30000050,CC,2840,2019,36.174107,-82.851413
30000051,CC,6026,2019,36.168127,-82.852055
30000052,CC,737,2019,36.163921,-82.866561
30000054,CC,845,2019,36.169267,-83.002986
30000055,CC,606,2019,36.175309,-83.057721
30000056,CC,363,2019,36.191135,-83.087512
30000058,CC,1141,2019,36.16743,-83.161
30000059,CC,805,2019,36.149838,-83.138365
30000060,CC,121,2019,36.134478,-83.079755
30000061,CC,471,2019,36.11889,-83.082344
30000062,CC,231,2019,36.119695,-83.06885
30000063,CC,349,2019,36.104873,-83.074891
30000066,CC,972,2019,36.117405,-82.987203
30000070,CC,5569,2019,36.136555,-82.878337
30000071,CC,2212,2019,36.140846,-82.875655
30000072,CC,9340,2019,36.149257,-82.856051
30000073,CC,11378,2019,36.140673,-82.849239
30000074,CC,1524,2019,36.147149,-82.831188
30000075,CC,2909,2019,36.158408,-82.807084
30000077,CC,4783,2019,36.152823,-82.655588
30000079,CC,3429,2019,36.136465,-82.741992
30000080,CC,3562,2019,36.102505,-82.769968
30000081,CC,853,2019,36.102001,-82.83719
30000082,CC,955,2019,36.072273,-82.823747
30000083,CC,2311,2019,36.057506,-82.850871
30000084,CC,751,2019,36.087095,-82.868683
30000085,CC,1410,2019,36.079015,-82.878404
30000086,CC,467,2019,36.043103,-82.862516
30000087,CC,3438,2019,36.036356,-82.851871
30000088,CC,2103,2019,36.023841,-82.840114
30000089,CC,759,2019,36.023458,-82.852867
30000095,CC,230,2019,36.044065,-82.972849
30000096,CC,2450,2019,36.04342,-82.997039
30000097,CC,324,2019,36.046613,-82.999398
30000099,CC,3514,2019,36.315524,-82.832044
30000100,CC,26715,2019,36.177204,-82.792247
30000101,CC,31956,2019,36.173782,-82.836932
30000102,CC,19701,2019,36.169245,-82.856112
30000103,CC,14769,2019,36.158633,-82.850586
30000104,CC,8096,2019,36.158807,-82.836221
30000105,CC,3787,2019,36.176644,-82.823791
30000106,CC,6577,2019,36.171294,-82.826088
30000107,CC,13524,2019,36.170718,-82.817826
30000108,CC,12435,2019,36.169276,-82.813721
30000109,CC,10574,2019,36.165481,-82.82963
30000111,CC,5308,2019,36.191494,-82.787039
30000112,CC,34415,2019,36.179858,-82.813028
30000114,CC,6577,2019,36.175585,-82.809072
30000115,CC,5174,2019,36.17342,-82.864632
30000116,CC,6946,2019,36.093767,-82.870629
30000117,CC,29232,2019,36.172414,-82.853139
30000118,CC,3441,2019,36.068515,-82.967887
30000119,CC,8588,2019,36.224896,-83.046913
30000120,EDL,38821,2019,36.218448,-83.055786
30000121,CC,292,2019,35.967846,-82.920296
30000122,CC,3821,2019,36.114265,-82.907866
30000123,CC,31243,2019,36.246006,-82.977648
30000124,CC,31615,2019,36.306451,-82.863822
30000125,CC,32040,2019,36.404114,-82.635626
30000126,CC,31289,2019,36.345627,-82.782559
30000127,CC,24197,2019,36.185151,-82.767308
30000128,CC,1894,2019,36.176625,-82.756293
30000130,CC,1508,2019,36.34821,-82.703888
30000131,CC,5908,2019,36.176356,-82.768354
30000133,CC,6694,2019,36.179304,-82.802214
30000134,CC,17300,2019,36.191439,-82.98725
30000135,CC,21222,2019,36.172633,-82.899707
30000136,CC,1335,2019,36.092579,-82.755976
30000138,CC,1602,2019,36.140593,-82.723242
30000139,CC,613,2019,36.126413,-82.66759
30000140,CC,520,2019,36.240109,-82.644812
30000141,CC,767,2019,36.15354,-82.83346
30000142,CC,12419,2019,36.165313,-82.814846
30000143,CC,151,2019,36.011664,-82.953157
30000144,CC,12727,2019,36.228777,-82.666385
30000145,CC,2951,2019,36.184856,-82.969015
30000146,CC,4060,2019,36.145008,-82.819677
30000147,CC,2928,2019,36.096651,-82.788407
30000148,CC,3226,2019,36.110656,-82.774805
30000150,CC,4835,2019,36.159347,-82.829208
30000151,CC,2280,2019,36.194208,-82.952496
30000152,CC,4180,2019,36.204705,-82.772311
30000153,CC,178,2019,36.316858,-82.678726
30000154,CC,119,2019,36.374709,-82.691603
30000155,CC,2138,2019,36.09237,-82.765189
30000156,CC,541,2019,36.097494,-82.738792
30000157,CC,297,2019,36.12853,-82.706623
30000158,CC,10544,2019,36.153759,-82.723282
30000159,CC,2031,2019,36.254059,-82.763038
30000162,CC,329,2019,36.373723,-82.68273
30000163,CC,1710,2019,36.35894,-82.652887
30000164,CC,1318,2019,36.247467,-82.926524
30000167,CC,146,2019,36.176725,-82.996506
30000168,CC,169,2019,36.186537,-83.029417
30000169,CC,861,2019,36.18022,-83.079687
30000170,CC,207,2019,36.140192,-82.916729
30000171,CC,248,2019,36.16505,-82.896479
30000172,CC,1197,2019,36.131841,-82.792563
30000173,CC,1384,2019,36.141766,-82.785514
30000174,CC,2197,2019,36.143212,-82.8617
30000175,CC,1650,2019,36.146763,-82.849599
30000176,CC,5684,2019,36.152381,-82.840973
30000177,CC,666,2019,36.155415,-82.848059
30000178,CC,6899,2019,36.152111,-82.832325
30000179,CC,9806,2019,36.157336,-82.826625
30000180,CC,1019,2019,36.160936,-82.833515
